,hitter.last_name,Home?,OnFirst,OnSecond,OnThird,OppTeam,count.balls,count.outs,count.pitch_count,count.strikes,created_at,errors,fielders,flags.is_ab_over,flags.is_bunt,flags.is_bunt_shown,flags.is_double_play,flags.is_hit,flags.is_passed_ball,flags.is_triple_play,flags.is_wild_pitch,hit_location,hit_type,hitter.first_name,hitter.id,hitter.jersey_number,hitter.preferred_name,id,innings,outcome_id,pitcher.first_name,pitcher.hitter_hand,pitcher.id,pitcher.jersey_number,pitcher.last_name,pitcher.pitch_count,pitcher.pitch_speed,pitcher.pitch_type,pitcher.pitch_x,pitcher.pitch_y,pitcher.pitch_zone,pitcher.pitcher_hand,pitcher.preferred_name,runners,status,temperature,type,updated_at,warming_up.first_name,warming_up.id,warming_up.jersey_number,warming_up.last_name,warming_up.player_id,warming_up.preferred_name,warming_up.team_id,weather.direction,weather.speed_mph
987,Martínez,1,0.0,0.0,0.0,NYM,0.0,2.0,1.0,1.0,2018-04-26T17:58:31+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Carlos,b2ee4a6d-1936-4a37-b556-d196ac9615ca,18,Carlos,78c4a8e5-9e40-4f5a-86ff-7cb7264c2ef8,3,kKL,Noah,R,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,25.0,99.0,SI,-64.0,-56.0,7.0,R,Noah,0,official,64.0,pitch,2018-04-26T17:58:59+00:00,0,0,0,0,0,0,0,NE,4.0
988,Martínez,1,0.0,0.0,0.0,NYM,1.0,2.0,2.0,1.0,2018-04-26T17:58:46+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Carlos,b2ee4a6d-1936-4a37-b556-d196ac9615ca,18,Carlos,ac909694-4fb2-44f9-9ca4-161bb5eb9959,3,bB,Noah,R,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,26.0,91.0,SL,-170.0,30.0,13.0,R,Noah,0,official,64.0,pitch,2018-04-26T17:59:22+00:00,0,0,0,0,0,0,0,NE,4.0
989,Martínez,1,0.0,0.0,0.0,NYM,2.0,2.0,3.0,1.0,2018-04-26T17:59:06+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Carlos,b2ee4a6d-1936-4a37-b556-d196ac9615ca,18,Carlos,10e11bf1-0278-4877-aae6-3c66f5187230,3,bB,Noah,R,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,27.0,93.0,SL,-123.0,-178.0,13.0,R,Noah,0,official,64.0,pitch,2018-04-26T17:59:11+00:00,0,0,0,0,0,0,0,NE,4.0
990,Martínez,1,0.0,0.0,0.0,NYM,2.0,2.0,4.0,2.0,2018-04-26T17:59:27+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Carlos,b2ee4a6d-1936-4a37-b556-d196ac9615ca,18,Carlos,786c6970-7708-43ee-9004-4c9cb6031f2d,3,kF,Noah,R,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,28.0,98.0,SI,64.0,82.0,3.0,R,Noah,0,official,64.0,pitch,2018-04-26T17:59:36+00:00,0,0,0,0,0,0,0,NE,4.0
991,Martínez,1,0.0,0.0,0.0,NYM,2.0,2.0,5.0,2.0,2018-04-26T17:59:52+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Carlos,b2ee4a6d-1936-4a37-b556-d196ac9615ca,18,Carlos,5c30a66d-58ed-45f4-8bf4-c905ba4f16d9,3,kF,Noah,R,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,29.0,98.0,SI,-58.0,26.0,4.0,R,Noah,0,official,64.0,pitch,2018-04-26T18:00:06+00:00,0,0,0,0,0,0,0,NE,4.0
992,Martínez,1,0.0,0.0,0.0,NYM,2.0,3.0,6.0,2.0,2018-04-26T18:00:15+00:00,0,"[{'sequence': 1, 'preferred_name': 'Adrián', 'first_name': 'Adrián', 'last_name': 'González', 'jersey_number': '23', 'id': '10154eef-8834-48e0-97e7-d7436367534c', 'type': 'putout'}, {'sequence': 1, 'preferred_name': 'Noah', 'first_name': 'Noah', 'last_name': 'Syndergaard', 'jersey_number': '34', 'id': '0d19def3-bd18-473c-b6f8-5b92b017f27f', 'type': 'assist'}]",True,False,False,False,False,False,False,False,27,GB,Carlos,b2ee4a6d-1936-4a37-b556-d196ac9615ca,18,Carlos,3b7a6dbf-8871-4934-b6c5-9eda60f2d598,3,oGO,Noah,R,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,30.0,98.0,SI,-64.0,-65.0,7.0,R,Noah,0,official,64.0,pitch,2018-04-26T18:01:23+00:00,0,0,0,0,0,0,0,NE,4.0
993,Carpenter,1,0.0,0.0,0.0,NYM,0.0,0.0,1.0,1.0,2018-04-26T18:11:42+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Matthew,a8cd51db-4a15-454a-836d-79fe158f7b71,13,Matt,e67588ce-c999-4ef2-a88d-0f9b51694a10,4,kKL,Noah,L,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,31.0,82.0,CU,-29.0,-17.0,5.0,R,Noah,0,official,64.0,pitch,2018-04-26T18:12:27+00:00,0,0,0,0,0,0,0,NE,4.0
994,Carpenter,1,0.0,0.0,0.0,NYM,1.0,0.0,2.0,1.0,2018-04-26T18:11:59+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Matthew,a8cd51db-4a15-454a-836d-79fe158f7b71,13,Matt,8a3dc4ff-56e6-4057-a6cf-b7a72ed3b3a0,4,bB,Noah,L,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,32.0,98.0,SI,-94.0,134.0,10.0,R,Noah,0,official,64.0,pitch,2018-04-26T18:12:30+00:00,0,0,0,0,0,0,0,NE,4.0
995,Carpenter,1,0.0,0.0,0.0,NYM,2.0,0.0,3.0,1.0,2018-04-26T18:12:14+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Matthew,a8cd51db-4a15-454a-836d-79fe158f7b71,13,Matt,0a55bfc9-fee4-4978-9dd3-63c2ee670a2e,4,bB,Noah,L,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,33.0,90.0,CH,0.0,-152.0,12.0,R,Noah,0,official,64.0,pitch,2018-04-26T18:12:20+00:00,0,0,0,0,0,0,0,NE,4.0
996,Carpenter,1,0.0,0.0,0.0,NYM,2.0,1.0,4.0,1.0,2018-04-26T18:12:41+00:00,0,"[{'sequence': 1, 'preferred_name': 'Yoenis', 'first_name': 'Yoenis', 'last_name': 'Céspedes', 'jersey_number': '52', 'id': '0ad0ab2a-caaa-44a5-8eaf-398cfa18e6ef', 'type': 'putout'}]",True,False,False,False,False,False,False,False,6,FB,Matthew,a8cd51db-4a15-454a-836d-79fe158f7b71,13,Matt,351fa344-5d61-4e7a-a34e-ae73a8f68043,4,oFO,Noah,L,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,34.0,99.0,FA,88.0,-82.0,9.0,R,Noah,0,official,64.0,pitch,2018-04-26T21:06:34+00:00,0,0,0,0,0,0,0,NE,4.0
997,Pham,1,0.0,0.0,0.0,NYM,1.0,1.0,1.0,0.0,2018-04-26T18:13:11+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Thomas,a8ff76c9-1554-421c-baed-2a22fb00ad71,28,Tommy,19f28b5b-6b42-44d3-814b-9ad79c8513f6,4,bB,Noah,R,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,35.0,98.0,SI,152.0,-34.0,11.0,R,Noah,0,official,64.0,pitch,2018-04-26T18:13:15+00:00,0,0,0,0,0,0,0,NE,4.0
998,Pham,1,0.0,0.0,0.0,NYM,1.0,1.0,2.0,1.0,2018-04-26T18:13:26+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Thomas,a8ff76c9-1554-421c-baed-2a22fb00ad71,28,Tommy,6e8323b3-3a61-4def-81b7-420ed828c29d,4,kKS,Noah,R,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,36.0,92.0,SL,-135.0,-73.0,13.0,R,Noah,0,official,64.0,pitch,2018-04-26T18:13:30+00:00,0,0,0,0,0,0,0,NE,4.0
999,Pham,1,0.0,0.0,0.0,NYM,1.0,1.0,3.0,1.0,2018-04-26T18:13:53+00:00,0,0,True,False,False,False,True,False,False,False,11,LD,Thomas,a8ff76c9-1554-421c-baed-2a22fb00ad71,28,Tommy,5ada2ef4-f980-4d43-844b-60b7af1d0a5f,4,aS,Noah,R,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,37.0,93.0,SL,-17.0,26.0,5.0,R,Noah,"[{'starting_base': 0, 'ending_base': 1, 'out': False, 'outcome_id': 'AD1', 'preferred_name': 'Tommy', 'first_name': 'Thomas', 'last_name': 'Pham', 'jersey_number': '28', 'id': 'a8ff76c9-1554-421c-baed-2a22fb00ad71'}]",official,64.0,pitch,2018-04-26T18:14:10+00:00,0,0,0,0,0,0,0,NE,4.0
1000,Martinez,1,1.0,0.0,0.0,NYM,1.0,1.0,1.0,0.0,2018-04-26T18:14:49+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Jose,3f662257-e3e5-41f9-826d-06357392ce5b,38,Jose,05489b8b-89b0-4d03-a731-3be9bb7a66a8,4,bB,Noah,R,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,38.0,91.0,CH,-70.0,-182.0,12.0,R,Noah,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Tommy', 'first_name': 'Thomas', 'last_name': 'Pham', 'jersey_number': '28', 'id': 'a8ff76c9-1554-421c-baed-2a22fb00ad71'}]",official,64.0,pitch,2018-04-26T18:15:19+00:00,0,0,0,0,0,0,0,NE,4.0
1001,Martinez,1,0.0,0.0,0.0,NYM,1.0,3.0,2.0,0.0,2018-04-26T18:16:22+00:00,0,"[{'sequence': 1, 'preferred_name': 'Adrián', 'first_name': 'Adrián', 'last_name': 'González', 'jersey_number': '23', 'id': '10154eef-8834-48e0-97e7-d7436367534c', 'type': 'putout'}]",True,False,False,False,False,False,False,False,24,PU,Jose,3f662257-e3e5-41f9-826d-06357392ce5b,38,Jose,f138a87b-d1be-4074-a0f3-6df8eed674ca,4,oPO,Noah,R,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,39.0,98.0,SI,105.0,47.0,11.0,R,Noah,0,official,64.0,pitch,2018-04-26T18:16:46+00:00,0,0,0,0,0,0,0,NE,4.0
1002,Ozuna,1,0.0,0.0,0.0,NYM,0.0,0.0,1.0,1.0,2018-04-26T18:29:21+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Marcell,57f0a40f-e0f5-4e76-bd59-b8c4de7a680c,23,Marcell,44c430dd-bd00-4242-967e-c2081eac3f9f,5,kKL,Noah,R,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,40.0,84.0,CU,58.0,-47.0,9.0,R,Noah,0,official,64.0,pitch,2018-04-26T18:30:02+00:00,0,0,0,0,0,0,0,NE,4.0
1003,Ozuna,1,0.0,0.0,0.0,NYM,0.0,0.0,2.0,2.0,2018-04-26T18:29:35+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Marcell,57f0a40f-e0f5-4e76-bd59-b8c4de7a680c,23,Marcell,9fa3105b-7ce5-4bd2-a05a-dd3b1d4dd3f6,5,kKS,Noah,R,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,41.0,90.0,CH,11.0,-104.0,8.0,R,Noah,0,official,64.0,pitch,2018-04-26T18:30:06+00:00,0,0,0,0,0,0,0,NE,4.0
1004,Ozuna,1,0.0,0.0,0.0,NYM,0.0,1.0,3.0,3.0,2018-04-26T18:29:52+00:00,0,"[{'sequence': 1, 'preferred_name': 'Tomas', 'first_name': 'Tomas', 'last_name': 'Nido', 'jersey_number': '3', 'id': '10e2f3a3-de63-4552-a7a4-0dfe22ba59b4', 'type': 'putout'}]",True,False,False,False,False,False,False,False,0,0,Marcell,57f0a40f-e0f5-4e76-bd59-b8c4de7a680c,23,Marcell,ff2cd5e2-e54f-4c2e-98ab-1cbd7d2943b2,5,kKS,Noah,R,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,42.0,90.0,CH,-94.0,-95.0,7.0,R,Noah,0,official,64.0,pitch,2018-04-26T18:30:10+00:00,0,0,0,0,0,0,0,NE,4.0
1005,Fowler,1,0.0,0.0,0.0,NYM,0.0,1.0,1.0,1.0,2018-04-26T18:30:26+00:00,0,0,False,False,False,False,False,False,False,False,0,0,William,a91b5de2-7809-4c9c-b67a-409835c5f17e,25,Dexter,a772d2c0-257e-44d0-af1b-a218b157627e,5,kKL,Noah,L,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,43.0,99.0,FA,111.0,-8.0,11.0,R,Noah,0,official,64.0,pitch,2018-04-26T18:30:49+00:00,0,0,0,0,0,0,0,NE,4.0
1006,Fowler,1,0.0,0.0,0.0,NYM,1.0,1.0,2.0,1.0,2018-04-26T18:30:39+00:00,0,0,False,False,False,False,False,False,False,False,0,0,William,a91b5de2-7809-4c9c-b67a-409835c5f17e,25,Dexter,30402d42-0945-4057-8429-66fe5e33b82f,5,bB,Noah,L,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,44.0,93.0,SL,-152.0,-143.0,13.0,R,Noah,0,official,64.0,pitch,2018-04-26T18:30:44+00:00,0,0,0,0,0,0,0,NE,4.0
1007,Fowler,1,0.0,0.0,0.0,NYM,1.0,1.0,3.0,2.0,2018-04-26T18:30:59+00:00,0,0,False,False,False,False,False,False,False,False,0,0,William,a91b5de2-7809-4c9c-b67a-409835c5f17e,25,Dexter,4212e05d-0f87-4c44-ba38-dfa16b43c32d,5,kKS,Noah,L,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,45.0,91.0,CH,-5.0,-91.0,8.0,R,Noah,0,official,64.0,pitch,2018-04-26T18:31:37+00:00,0,0,0,0,0,0,0,NE,4.0
1008,Fowler,1,0.0,0.0,0.0,NYM,1.0,2.0,4.0,3.0,2018-04-26T18:31:24+00:00,0,"[{'sequence': 1, 'preferred_name': 'Tomas', 'first_name': 'Tomas', 'last_name': 'Nido', 'jersey_number': '3', 'id': '10e2f3a3-de63-4552-a7a4-0dfe22ba59b4', 'type': 'putout'}]",True,False,False,False,False,False,False,False,0,0,William,a91b5de2-7809-4c9c-b67a-409835c5f17e,25,Dexter,89b8127c-72c3-4388-80d8-35df561e2a96,5,kKS,Noah,L,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,46.0,93.0,SL,-35.0,-8.0,5.0,R,Noah,0,official,64.0,pitch,2018-04-26T18:31:43+00:00,0,0,0,0,0,0,0,NE,4.0
1009,DeJong,1,0.0,0.0,0.0,NYM,1.0,2.0,1.0,0.0,2018-04-26T18:31:54+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Paul,cf302aef-cb3a-4626-ba44-a9bc7bbb3f5b,12,Paul,be7ed41b-4aec-4fa8-9e5d-7d54899a6fd2,5,bB,Noah,R,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,47.0,84.0,CU,-64.0,-121.0,12.0,R,Noah,0,official,64.0,pitch,2018-04-26T18:32:19+00:00,0,0,0,0,0,0,0,NE,4.0
1010,DeJong,1,0.0,0.0,0.0,NYM,2.0,2.0,2.0,0.0,2018-04-26T18:32:11+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Paul,cf302aef-cb3a-4626-ba44-a9bc7bbb3f5b,12,Paul,da9cdc61-8088-487a-b334-be2ba1eac8eb,5,bB,Noah,R,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,48.0,99.0,FA,-47.0,130.0,10.0,R,Noah,0,official,64.0,pitch,2018-04-26T18:32:27+00:00,0,0,0,0,0,0,0,NE,4.0
1011,DeJong,1,0.0,0.0,0.0,NYM,2.0,2.0,3.0,0.0,2018-04-26T18:32:37+00:00,0,0,True,False,False,False,True,False,False,False,15,LD,Paul,cf302aef-cb3a-4626-ba44-a9bc7bbb3f5b,12,Paul,7d7c427c-ca76-4261-8f77-50df706153e7,5,aS,Noah,R,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,49.0,98.0,SI,0.0,-17.0,5.0,R,Noah,"[{'starting_base': 0, 'ending_base': 1, 'out': False, 'outcome_id': 'AD1', 'preferred_name': 'Paul', 'first_name': 'Paul', 'last_name': 'DeJong', 'jersey_number': '12', 'id': 'cf302aef-cb3a-4626-ba44-a9bc7bbb3f5b'}]",official,64.0,pitch,2018-04-26T18:33:00+00:00,0,0,0,0,0,0,0,NE,4.0
1012,Wong,1,1.0,0.0,0.0,NYM,1.0,2.0,1.0,0.0,2018-04-26T18:33:12+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Kolten,343e48ee-be0e-4f0d-a801-dc8cbbce75b4,16,Kolten,40095734-6229-42a3-955e-a055ff86c197,5,bB,Noah,L,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,50.0,98.0,SI,158.0,-104.0,11.0,R,Noah,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Paul', 'first_name': 'Paul', 'last_name': 'DeJong', 'jersey_number': '12', 'id': 'cf302aef-cb3a-4626-ba44-a9bc7bbb3f5b'}]",official,64.0,pitch,2018-04-26T18:33:18+00:00,0,0,0,0,0,0,0,NE,4.0
1013,Wong,1,1.0,0.0,0.0,NYM,2.0,2.0,2.0,0.0,2018-04-26T18:33:49+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Kolten,343e48ee-be0e-4f0d-a801-dc8cbbce75b4,16,Kolten,d59014e6-000a-4244-869a-96adc1e36a95,5,bB,Noah,L,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,51.0,90.0,CH,-11.0,-160.0,12.0,R,Noah,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Paul', 'first_name': 'Paul', 'last_name': 'DeJong', 'jersey_number': '12', 'id': 'cf302aef-cb3a-4626-ba44-a9bc7bbb3f5b'}]",official,64.0,pitch,2018-04-26T18:33:53+00:00,0,0,0,0,0,0,0,NE,4.0
1014,Wong,1,1.0,0.0,0.0,NYM,2.0,2.0,3.0,1.0,2018-04-26T18:34:13+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Kolten,343e48ee-be0e-4f0d-a801-dc8cbbce75b4,16,Kolten,09598b11-7c60-4a6f-989e-d36fbf470f39,5,kF,Noah,L,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,52.0,90.0,CH,129.0,-69.0,11.0,R,Noah,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Paul', 'first_name': 'Paul', 'last_name': 'DeJong', 'jersey_number': '12', 'id': 'cf302aef-cb3a-4626-ba44-a9bc7bbb3f5b'}]",official,64.0,pitch,2018-04-26T18:34:19+00:00,0,0,0,0,0,0,0,NE,4.0
1015,Wong,1,1.0,0.0,0.0,NYM,2.0,2.0,4.0,2.0,2018-04-26T18:34:41+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Kolten,343e48ee-be0e-4f0d-a801-dc8cbbce75b4,16,Kolten,9c927e7a-1106-4934-a71d-e99a763c0bd7,5,kF,Noah,L,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,53.0,98.0,SI,5.0,73.0,2.0,R,Noah,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Paul', 'first_name': 'Paul', 'last_name': 'DeJong', 'jersey_number': '12', 'id': 'cf302aef-cb3a-4626-ba44-a9bc7bbb3f5b'}]",official,64.0,pitch,2018-04-26T18:35:05+00:00,0,0,0,0,0,0,0,NE,4.0
1016,Wong,1,1.0,0.0,0.0,NYM,2.0,2.0,5.0,2.0,2018-04-26T18:35:08+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Kolten,343e48ee-be0e-4f0d-a801-dc8cbbce75b4,16,Kolten,88d0497f-2ea5-421e-9790-19aa711c8cbe,5,kF,Noah,L,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,54.0,90.0,CH,64.0,-130.0,12.0,R,Noah,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Paul', 'first_name': 'Paul', 'last_name': 'DeJong', 'jersey_number': '12', 'id': 'cf302aef-cb3a-4626-ba44-a9bc7bbb3f5b'}]",official,64.0,pitch,2018-04-26T18:35:12+00:00,0,0,0,0,0,0,0,NE,4.0
1017,Wong,1,1.0,0.0,0.0,NYM,2.0,2.0,6.0,2.0,2018-04-26T18:35:36+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Kolten,343e48ee-be0e-4f0d-a801-dc8cbbce75b4,16,Kolten,9d8a420d-d9f6-46a1-aae8-76dcaeea53ca,5,kF,Noah,L,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,55.0,93.0,SL,-64.0,-13.0,4.0,R,Noah,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Paul', 'first_name': 'Paul', 'last_name': 'DeJong', 'jersey_number': '12', 'id': 'cf302aef-cb3a-4626-ba44-a9bc7bbb3f5b'}]",official,64.0,pitch,2018-04-26T18:35:41+00:00,0,0,0,0,0,0,0,NE,4.0
1018,Wong,1,1.0,0.0,0.0,NYM,3.0,2.0,7.0,2.0,2018-04-26T18:36:02+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Kolten,343e48ee-be0e-4f0d-a801-dc8cbbce75b4,16,Kolten,98e26531-93b2-4fa2-9848-6611ddb97213,5,bDB,Noah,L,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,56.0,91.0,CH,5.0,-195.0,12.0,R,Noah,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Paul', 'first_name': 'Paul', 'last_name': 'DeJong', 'jersey_number': '12', 'id': 'cf302aef-cb3a-4626-ba44-a9bc7bbb3f5b'}]",official,64.0,pitch,2018-04-26T18:36:07+00:00,0,0,0,0,0,0,0,NE,4.0
1019,Wong,1,1.0,0.0,0.0,NYM,3.0,3.0,8.0,2.0,2018-04-26T18:36:36+00:00,0,"[{'sequence': 1, 'preferred_name': 'Yoenis', 'first_name': 'Yoenis', 'last_name': 'Céspedes', 'jersey_number': '52', 'id': '0ad0ab2a-caaa-44a5-8eaf-398cfa18e6ef', 'type': 'putout'}]",True,False,False,False,False,False,False,False,11,FB,Kolten,343e48ee-be0e-4f0d-a801-dc8cbbce75b4,16,Kolten,c4581365-a30f-4535-824c-b606bf2f89f9,5,oFO,Noah,L,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,57.0,98.0,SI,11.0,-43.0,8.0,R,Noah,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Paul', 'first_name': 'Paul', 'last_name': 'DeJong', 'jersey_number': '12', 'id': 'cf302aef-cb3a-4626-ba44-a9bc7bbb3f5b'}]",official,64.0,pitch,2018-04-26T18:37:02+00:00,0,0,0,0,0,0,0,NE,4.0
1020,Peña,1,0.0,0.0,0.0,NYM,0.0,0.0,1.0,1.0,2018-04-26T18:47:27+00:00,0,0,False,True,False,False,False,False,False,False,0,0,Francisco,7ba91363-4aeb-4934-9247-7e642255f031,46,Francisco,23c0d799-7ee2-491a-a5e0-60c3f78de0fb,6,kF,Noah,R,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,58.0,82.0,CU,-129.0,-113.0,13.0,R,Noah,0,official,64.0,pitch,2018-04-26T18:48:59+00:00,0,0,0,0,0,0,0,NE,4.0
1021,Peña,1,0.0,0.0,0.0,NYM,0.0,0.0,2.0,2.0,2018-04-26T18:47:54+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Francisco,7ba91363-4aeb-4934-9247-7e642255f031,46,Francisco,775f3f8d-e55b-429d-82ac-31b394d8a4cd,6,kKL,Noah,R,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,59.0,97.0,SI,-94.0,-73.0,7.0,R,Noah,0,official,64.0,pitch,2018-04-26T18:47:58+00:00,0,0,0,0,0,0,0,NE,4.0
1022,Peña,1,0.0,0.0,0.0,NYM,0.0,1.0,3.0,3.0,2018-04-26T18:48:14+00:00,0,"[{'sequence': 1, 'preferred_name': 'Tomas', 'first_name': 'Tomas', 'last_name': 'Nido', 'jersey_number': '3', 'id': '10e2f3a3-de63-4552-a7a4-0dfe22ba59b4', 'type': 'putout'}]",True,False,False,False,False,False,False,False,0,0,Francisco,7ba91363-4aeb-4934-9247-7e642255f031,46,Francisco,35036056-83e0-482d-a609-e9d8c5ade463,6,kKS,Noah,R,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,60.0,92.0,SL,-35.0,130.0,10.0,R,Noah,0,official,64.0,pitch,2018-04-26T18:48:47+00:00,0,0,0,0,0,0,0,NE,4.0
1023,Gyorko,1,0.0,0.0,0.0,NYM,0.0,1.0,1.0,1.0,2018-04-26T18:48:51+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Jedd,b9f472ef-aa1a-4d22-a5cb-b3141b807fd0,3,Jedd,4114835b-13ff-4aa7-816d-bbe39ce905dd,6,kKL,Noah,R,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,61.0,97.0,SI,5.0,52.0,2.0,R,Noah,0,official,64.0,pitch,2018-04-26T18:48:55+00:00,0,0,0,0,0,0,0,NE,4.0
1024,Gyorko,1,0.0,0.0,0.0,NYM,0.0,1.0,2.0,2.0,2018-04-26T18:49:05+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Jedd,b9f472ef-aa1a-4d22-a5cb-b3141b807fd0,3,Jedd,08977048-3405-4866-a162-b19d9a905410,6,kKS,Noah,R,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,62.0,90.0,CH,17.0,30.0,5.0,R,Noah,0,official,64.0,pitch,2018-04-26T18:51:23+00:00,0,0,0,0,0,0,0,NE,4.0
1025,Gyorko,1,0.0,0.0,0.0,NYM,0.0,1.0,3.0,2.0,2018-04-26T18:49:24+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Jedd,b9f472ef-aa1a-4d22-a5cb-b3141b807fd0,3,Jedd,0fb7217e-bb78-48b7-90c6-bd4bf03607cb,6,kF,Noah,R,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,63.0,83.0,CU,-58.0,-95.0,7.0,R,Noah,0,official,64.0,pitch,2018-04-26T18:51:01+00:00,0,0,0,0,0,0,0,NE,4.0
1026,Gyorko,1,0.0,0.0,0.0,NYM,0.0,2.0,4.0,2.0,2018-04-26T18:49:52+00:00,0,"[{'sequence': 1, 'preferred_name': 'Adrián', 'first_name': 'Adrián', 'last_name': 'González', 'jersey_number': '23', 'id': '10154eef-8834-48e0-97e7-d7436367534c', 'type': 'putout'}, {'sequence': 1, 'preferred_name': 'Amed', 'first_name': 'German', 'last_name': 'Rosario', 'jersey_number': '1', 'id': 'e19efe62-ace7-4202-97bf-d457a71c50d5', 'type': 'assist'}]",True,False,False,False,False,False,False,False,22,GB,Jedd,b9f472ef-aa1a-4d22-a5cb-b3141b807fd0,3,Jedd,f5902a65-3627-4697-86e2-be33fa4630d2,6,oGO,Noah,R,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,64.0,93.0,SL,-117.0,-56.0,13.0,R,Noah,0,official,64.0,pitch,2018-04-26T18:51:13+00:00,0,0,0,0,0,0,0,NE,4.0
